id,link,modelo,version,precio,ciudad,km,año,ESTADO,UBICACIÓN,PLACA,TIPO DE CAJA,COMBUSTIBLE,CILINDRAJE,COLOR,AIRBAGS,PUERTAS,DIRECCIÓN,
f3a67e12-c485-4469-89a8-25e713b27cb9,https://www.carroya.com/detalle/usado/mazda/b2200/1998/san-jose-del-guaviare/f3a67e12-c485-4469-89a8-25e713b27cb9,Mazda B2200,4x2 Platon,$32.000.000,San jose del guaviare,999.999 km,1998,usado,San jose del guaviare,**2 Granada,Mecánica,Gasolina,2.200,Beige,,,,
f21b3236-11d6-4a73-bc43-a2a4fa5d4496,https://www.carroya.com/detalle/usado/mazda/3/2019/bucaramanga/f21b3236-11d6-4a73-bc43-a2a4fa5d4496,Mazda 3,2.0 Hatchback Automatico,$86.000.000,Bucaramanga,38.300 km,2019,usado,Bucaramanga,**4 Bogota,Secuencial,Gasolina,2.000,Gris,,,,
bf78f971-3551-4681-b596-671a61a1e5df,https://www.carroya.com/detalle/usado/mazda/cx-5/2022/cali/bf78f971-3551-4681-b596-671a61a1e5df,Mazda CX-5,Grand Touring LX 2.5 Suv Automatico 4x4,$163.000.000,Cali,13.000 km,2022,usado,Cali,**0 Cali,Automática,Gasolina,25,Gris,,5,,
a498ebfc-9142-4d65-b64b-896024ce9565,https://www.carroya.com/detalle/usado/mazda/3/2016/medellin/a498ebfc-9142-4d65-b64b-896024ce9565,Mazda 3,Touring 2.0 Sedan Manual,$62.000.000,Medellin,79.500 km,2016,usado,Medellin,**7 Envigado,Mecánica,Gasolina,2.000,Blanco,,,,
657b4555-dcdb-4ffc-af76-9133d5538a90,https://www.carroya.com/detalle/usado/mazda/2/2013/bucaramanga/657b4555-dcdb-4ffc-af76-9133d5538a90,Mazda 2,1.5 Sport Aut,$39.000.000,Bucaramanga,106.600 km,2013,usado,Bucaramanga,**3 Bucaramanga,Automática,Gasolina,1.500,Blanco,,,,
2db61cc0-cfd8-4acc-8e42-e0fc8bcf9157,https://www.carroya.com/detalle/usado/mazda/2/2023/bucaramanga/2db61cc0-cfd8-4acc-8e42-e0fc8bcf9157,Mazda 2,Touring 1.5 Sedan Automatico,$80.500.000,Bucaramanga,1.800 km,2023,usado,Bucaramanga,**5 Villa del rosario,Automática,Gasolina,1.500,Blanco,,4,,
2bc006b4-aca9-4118-ac56-092ad9738799,https://www.carroya.com/detalle/usado/mazda/3/2018/bogota/2bc006b4-aca9-4118-ac56-092ad9738799,Mazda 3,2.0 Sedan Prime Automatico,$62.900.000,Bogota,47.500 km,2018,usado,Bogota,**6 Bogota,Secuencial,Gasolina,20,Plateado,,4,,
52b663ae-b10a-4e56-9cb1-2bcec4d1df00,https://www.carroya.com/detalle/usado/mazda/2/2016/medellin/52b663ae-b10a-4e56-9cb1-2bcec4d1df00,Mazda 2,Sport Grand Touring 1.5 Hatchback Automatico,$60.000.000,Medellin,61.700 km,2016,usado,Medellin,**2 Medellin,Automática,Gasolina,1.500,Blanco,,5,,
407e93f3-de51-42da-953f-f52c38207b99,https://www.carroya.com/detalle/usado/mazda/cx-5/2015/bogota/407e93f3-de51-42da-953f-f52c38207b99,Mazda CX-5,2.0 4x2 Automatica High,$80.000.000,Bogota,2.000 km,2015,usado,Bogota,**8 Bogota,Automática,Gasolina,2.000,Rojo,,5,,
4dbad364-7356-43a8-8913-2c526762e99b,https://www.carroya.com/detalle/usado/mazda/2/2022/medellin/4dbad364-7356-43a8-8913-2c526762e99b,Mazda 2,1.5 Sport Grand Touring Aut LX,$82.700.000,Medellin,18.000 km,2022,usado,Medellin,**7 Sabaneta,Automática,Gasolina,1.500,Blanco,,4,,
c8404716-2000-4dad-b302-22739f6be6e6,https://www.carroya.com/detalle/usado/mazda/6/2005/acacias/c8404716-2000-4dad-b302-22739f6be6e6,Mazda 6,2.0 Mecanico,$20.000.000,Acacias,170.000 km,2005,usado,Acacias,**8 Bogota,Mecánica,Gasolina,2.000,Blanco,,,,
7a89ad13-1a76-4cf3-a4ae-9f52800966fc,https://www.carroya.com/detalle/usado/mazda/2/2020/bogota/7a89ad13-1a76-4cf3-a4ae-9f52800966fc,Mazda 2,1.5 Sedan Aut,$74.300.000,Bogota,37.800 km,2020,usado,Bogota,**4 Villa del rosario,Automática,Gasolina,15,Gris,,,,
39a69130-6274-418a-ac7b-d9a617173ff1,https://www.carroya.com/detalle/usado/mazda/2/2017/medellin/39a69130-6274-418a-ac7b-d9a617173ff1,Mazda 2,Touring 1.5 Sedan Automatico,$64.000.000,Medellin,68.000 km,2017,usado,Medellin,**3 Medellin,Automática,Gasolina,1.496,Azul,,,,
f91a1254-60bc-49bf-8ae8-9864ff254217,https://www.carroya.com/detalle/usado/mazda/2/2011/bogota/f91a1254-60bc-49bf-8ae8-9864ff254217,Mazda 2,,$30.000.000,Bogota,102.000 km,2011,usado,Bogota,**2 Bogota,Automática,Gasolina,0,Rojo,,,,
7c7d7fab-a5c5-46f3-950b-9da867853e43,https://www.carroya.com/detalle/usado/mazda/2/2018/cartagena/7c7d7fab-a5c5-46f3-950b-9da867853e43,Mazda 2,1.5 Sport Grand Touring Aut LX,$62.000.000,Cartagena,55.000 km,2018,usado,Cartagena,**6 Cartagena,Secuencial,Gasolina,1.500,Gris,,,,
541b5bb3-134d-49a2-abf0-23fd8bb44061,https://www.carroya.com/detalle/usado/mazda/2/2017/mosquera/541b5bb3-134d-49a2-abf0-23fd8bb44061,Mazda 2,Touring,$54.000.000,Mosquera,75.000 km,2017,usado,Mosquera,**5 Bogota,Mecánica,Gasolina,1.500,Gris,,5,,
54432cf0-7ca1-455e-a29a-8361595c39a6,https://www.carroya.com/detalle/usado/mazda/3/2022/cali/54432cf0-7ca1-455e-a29a-8361595c39a6,Mazda 3,2.0 Sedan Touring Aut,$98.400.000,Cali,18.000 km,2022,usado,Cali,**2 Cali,Automática,Gasolina,0,Gris,,,,
b0bb4275-ec7a-4642-aca0-ab665dd64b7c,https://www.carroya.com/detalle/usado/mazda/3/2021/bucaramanga/b0bb4275-ec7a-4642-aca0-ab665dd64b7c,Mazda 3,2.0 Sedan Touring Aut,$99.900.000,Bucaramanga,6.300 km,2021,usado,Bucaramanga,**0 Giron,Automática,Gasolina,2.000,Rojo,,,,
0644a508-c7e3-43e2-b43b-fd9eaf2f7ee4,https://www.carroya.com/detalle/usado/mazda/3/2017/bucaramanga/0644a508-c7e3-43e2-b43b-fd9eaf2f7ee4,Mazda 3,2.0 Sedan Touring,$63.000.000,Bucaramanga,84.000 km,2017,usado,Bucaramanga,**9 Cucuta,Mecánica,Gasolina,2.000,Rojo,,4,,
5ba9a989-1371-4853-9507-73d0e39c14bd,https://www.carroya.com/detalle/usado/mazda/cx-5/2023/cali/5ba9a989-1371-4853-9507-73d0e39c14bd,Mazda CX-5,Grand Touring 2.5 Suv Automatica 4x2,$155.000.000,Cali,13.000 km,2023,usado,Cali,**6 Cali,Automática,Gasolina,2.500,Rojo,,5,,
68f9aec3-c867-43f3-8af0-b3b14249a043,https://www.carroya.com/detalle/usado/mazda/3/2007/medellin/68f9aec3-c867-43f3-8af0-b3b14249a043,Mazda 3,1.6 Sedan Automatico,$27.500.000,Medellin,204.000 km,2007,usado,Medellin,**9 Medellin,Automática,Gasolina,1.600,Blanco,,,,
5cc3c779-afbd-4bc4-94d3-4eb4d05bf31f,https://www.carroya.com/detalle/usado/mazda/cx-3/2017/sabaneta/5cc3c779-afbd-4bc4-94d3-4eb4d05bf31f,Mazda CX-3,Touring,$76.500.000,Sabaneta,73.000 km,2017,usado,Sabaneta,**4 Medellin,Automática,Gasolina,2.000,Blanco,,5,,
d9c3bc23-d413-4b88-8114-286f87e5e5f7,https://www.carroya.com/detalle/usado/mazda/3/2020/medellin/d9c3bc23-d413-4b88-8114-286f87e5e5f7,Mazda 3,2.5 Sport Grand Touring Aut,$104.000.000,Medellin,33.000 km,2020,usado,Medellin,**7 Medellin,Automática,Gasolina,2.500,Plateado,,,,
1b97862e-66e5-4c38-b90c-69151e22f267,https://www.carroya.com/detalle/usado/mazda/cx-5/2018/bogota/1b97862e-66e5-4c38-b90c-69151e22f267,Mazda CX-5,Touring 2.5 Suv Automatico 4x2,$109.900.000,Bogota,37.600 km,2018,usado,Bogota,**6 Bogota,Automática,Gasolina,2.500,Rojo,,5,,
0e4a99de-649c-4eb1-b835-a2174c737f4c,https://www.carroya.com/detalle/usado/mazda/cx-5/2022/bogota/0e4a99de-649c-4eb1-b835-a2174c737f4c,Mazda CX-5,Grand Touring 2.5 Suv Automatica 4x2,$133.900.000,Bogota,13.500 km,2022,usado,Bogota,**3 Bogota,Automática,Gasolina,0,Gris,,5,,
f0a636a4-5b61-492d-b5f2-ccb5cd521ca8,https://www.carroya.com/detalle/usado/mazda/cx-5/2022/medellin/f0a636a4-5b61-492d-b5f2-ccb5cd521ca8,Mazda CX-5,Grand Touring 2.5 Automatica 4x4 Carbon Edition,$145.800.000,Medellin,55.000 km,2022,usado,Medellin,**3 Medellin,Automática,Gasolina,2.500,Blanco,,,,
f02e5a43-534a-4808-9304-ae6bbf27984d,https://www.carroya.com/detalle/usado/mazda/cx-30/2021/pereira/f02e5a43-534a-4808-9304-ae6bbf27984d,Mazda CX-30,Touring 2.0 Suv Automatico 4x2,$104.000.000,Pereira,40.000 km,2021,usado,Pereira,**9 Envigado,Automática,Gasolina,2.000,Plateado,,null,,
ac436f84-fec1-4944-aca3-d4dc2b9e2ad9,https://www.carroya.com/detalle/usado/mazda/3/2017/bogota/ac436f84-fec1-4944-aca3-d4dc2b9e2ad9,Mazda 3,2.0 Sedan Touring,$68.000.004,Bogota,53.900 km,2017,usado,Bogota,**0 Bogota,Automática,Gasolina,1.998,Gris,,4,,
9d44eeab-30a9-444f-9512-219b377a0fe5,https://www.carroya.com/detalle/usado/mazda/3/2009/valledupar/9d44eeab-30a9-444f-9512-219b377a0fe5,Mazda 3,1.6 Sedan Mecanico,$26.500.000,Valledupar,152.115 km,2009,usado,Valledupar,**1 Bogota,Mecánica,Gasolina,16,Plateado,,,,
64adf628-f2ad-4994-bf7e-c85f4cfc4661,https://www.carroya.com/detalle/usado/mazda/cx-3/2020/bucaramanga/64adf628-f2ad-4994-bf7e-c85f4cfc4661,Mazda CX-3,Grand Touring,$95.000.000,Bucaramanga,47.000 km,2020,usado,Bucaramanga,**6 Bucaramanga,Automática,Gasolina,2.000,Blanco,,5,,
2aca1aa2-d9bb-405f-abd0-3f9089d3c815,https://www.carroya.com/detalle/usado/mazda/allegro/2004/ariguani/2aca1aa2-d9bb-405f-abd0-3f9089d3c815,Mazda Allegro,1.6 Sedan,$22.500.000,Ariguani,200.000 km,2004,usado,Ariguani,**7 Envigado,Mecánica,Gasolina,16,Plateado,,,,
fa3b445e-360f-4ebd-b0fe-07d3dad01ba0,https://www.carroya.com/detalle/usado/mazda/3/2016/ibague/fa3b445e-360f-4ebd-b0fe-07d3dad01ba0,Mazda 3,2.0 Hatchback Mecanico,$58.000.000,Ibague,77.000 km,2016,usado,Ibague,**1 Ibague,Mecánica,Gasolina,0,Gris,,,,
99ccd7aa-e65a-4ed5-8e9b-c5372b26368f,https://www.carroya.com/detalle/usado/mazda/cx-3/2017/sabaneta/99ccd7aa-e65a-4ed5-8e9b-c5372b26368f,Mazda CX-3,Touring Aut,$79.900.000,Sabaneta,69.000 km,2017,usado,Sabaneta,**5 Bogota,Automática,Gasolina,2.000,Blanco,,5,,
34dfa7c1-55d8-47ea-a4aa-fea12d640331,https://www.carroya.com/detalle/usado/mazda/2/2013/cali/34dfa7c1-55d8-47ea-a4aa-fea12d640331,Mazda 2,1.5 Sedan Aut,$41.600.000,Cali,90.000 km,2013,usado,Cali,**2 Bogota,Automática,Gasolina,1.500,Negro,,,,
29058151-9e01-4a7f-8f8f-9d610f4f8b84,https://www.carroya.com/detalle/usado/mazda/3/2016/santa-marta/29058151-9e01-4a7f-8f8f-9d610f4f8b84,Mazda 3,2.0 Sedan Prime,$55.000.000,Santa marta,88.000 km,2016,usado,Santa marta,**9 Santa marta,Mecánica,Gasolina,20,Blanco,,,,
d9fa954e-eab7-486a-87ff-13c354712008,https://www.carroya.com/detalle/usado/mazda/2/2022/envigado/d9fa954e-eab7-486a-87ff-13c354712008,Mazda 2,Touring 1.5 Sedan Manual,$76.000.000,Envigado,24.000 km,2022,usado,Envigado,**2 Envigado,Mecánica,Gasolina,1.500,Blanco,,4,,
147b87b4-ac4d-47f5-b83d-c8c76c546ab0,https://www.carroya.com/detalle/usado/mazda/2/2008/cali/147b87b4-ac4d-47f5-b83d-c8c76c546ab0,Mazda 2,,$32.000.000,Cali,217.000 km,2008,usado,Cali,**1 Bogota,Mecánica,Gasolina,0,Gris,,,,
f48b03a1-0081-4c85-bb34-1e7caa46b97b,https://www.carroya.com/detalle/usado/mazda/3/2021/bucaramanga/f48b03a1-0081-4c85-bb34-1e7caa46b97b,Mazda 3,2.0 Sedan Touring Aut,$99.900.000,Bucaramanga,6.300 km,2021,usado,Bucaramanga,**0 Giron,Automática,Gasolina,2.000,Rojo,,,,
f2c7981c-47e4-4a2c-a973-b89610d51746,https://www.carroya.com/detalle/usado/mazda/2/2011/cali/f2c7981c-47e4-4a2c-a973-b89610d51746,Mazda 2,1.5 Sedan,$35.500.000,Cali,123.000 km,2011,usado,Cali,**8 Cali,Automática,Gasolina,1.500,Gris,,,,
c76e6a89-9263-476f-8a49-ceb1cb42e5d5,https://www.carroya.com/detalle/usado/mazda/2/2019/bogota/c76e6a89-9263-476f-8a49-ceb1cb42e5d5,Mazda 2,1.5 Sedan Aut,$59.000.000,Bogota,42.000 km,2019,usado,Bogota,**4 Bogota,Automática,Gasolina,15,Rojo,,,,
18c8fee4-980b-4305-8dd2-629a6cf3ebc2,https://www.carroya.com/detalle/usado/mazda/3/2021/cali/18c8fee4-980b-4305-8dd2-629a6cf3ebc2,Mazda 3,2.0 Sedan Touring Aut,$100.000.000,Cali,26.000 km,2021,usado,Cali,**9 Chia,Automática,Gasolina,20,Gris,,,,
32b1c358-1f50-4c1f-8126-074b14e1c817,https://www.carroya.com/detalle/usado/mazda/626/2003/cali/32b1c358-1f50-4c1f-8126-074b14e1c817,Mazda 626,NA0 2.0 Automatico,$17.000.000,Cali,282 km,2003,usado,Cali,**6 Bogota,Automática,Gasolina,2.000,Verde,,,,
15346472-7704-4427-9a90-ef89085fc6b1,https://www.carroya.com/detalle/usado/mazda/323/1994/bogota/15346472-7704-4427-9a90-ef89085fc6b1,Mazda 323,HE 1.3 Coupe,$7.500.000,Bogota,320.000 km,1994,usado,Bogota,**3 Envigado,Mecánica,Gasolina,1.300,Blanco,,,,
b9aaa984-5b22-47d1-8801-38e515f28144,https://www.carroya.com/detalle/usado/mazda/3/2018/cali/b9aaa984-5b22-47d1-8801-38e515f28144,Mazda 3,2.0 Grand Touring LX,$81.500.000,Cali,40.000 km,2018,usado,Cali,**0 Cali,Automática,Gasolina,2.000,Blanco,,4,,
44de7962-265c-44ac-b129-7cc588ea64ef,https://www.carroya.com/detalle/usado/mazda/6/2007/bogota/44de7962-265c-44ac-b129-7cc588ea64ef,Mazda 6,2.3 NR Automatico,$25.900.000,Bogota,230.000 km,2007,usado,Bogota,**8 Bogota,Secuencial,Gasolina,2.300,Negro,,,,
5ba14814-7fa0-4c7e-b431-409e47097f51,https://www.carroya.com/detalle/usado/mazda/cx-9/2021/bogota/5ba14814-7fa0-4c7e-b431-409e47097f51,Mazda CX-9,2.5 Grand Touring Signature Skyactive,$179.000.000,Bogota,26.200 km,2021,usado,Bogota,**9 Bogota,Automática,Gasolina,0,Rojo,,5,,
dd4c281a-ecfc-4a27-bc17-ad80f05338e3,https://www.carroya.com/detalle/usado/mazda/2/2013/sabaneta/dd4c281a-ecfc-4a27-bc17-ad80f05338e3,Mazda 2,Sport Grand Touring 1.5 Hatchback Automatico,$44.000.000,Sabaneta,96.000 km,2013,usado,Sabaneta,**3 Bogota,Automática,Gasolina,1.498,Gris,,,,
8885228c-0a51-40d1-ad4e-7c5f63061473,https://www.carroya.com/detalle/usado/mazda/cx-30/2023/medellin/8885228c-0a51-40d1-ad4e-7c5f63061473,Mazda CX-30,Grand Touring LX 2.0 4X2 Automática Hybrid,$136.900.000,Medellin,11.000 km,2023,usado,Medellin,**7 Medellin,Automática,Híbrido,2.000,Rojo,,null,,
10ff170c-f38f-47a5-a160-d92bac43e344,https://www.carroya.com/detalle/usado/mazda/2/2018/bogota/10ff170c-f38f-47a5-a160-d92bac43e344,Mazda 2,Sport Touring 1.5 Hatchback Automatico,$66.100.000,Bogota,69.316 km,2018,usado,Bogota,**0 Bogota,Automática,Gasolina,1.500,Azul,,,,
83ff8b55-5f13-4a27-a8e2-61a003ceff52,https://www.carroya.com/detalle/usado/mazda/626/2005/cali/83ff8b55-5f13-4a27-a8e2-61a003ceff52,Mazda 626,Nuevo Milenio 2.0 Automatico,$22.000.000,Cali,213.000 km,2005,usado,Cali,**6 Cali,Automática,Gasolina,2.000,Plateado,,,,
e93867ae-63a6-4ac5-bfd5-b74c64269eff,https://www.carroya.com/detalle/usado/mazda/3/2009/cali/e93867ae-63a6-4ac5-bfd5-b74c64269eff,Mazda 3,2.0 Hatchback Mecanico,$30.000.000,Cali,201 km,2009,usado,Cali,**1 Popayan,Mecánica,Gasolina,20,Blanco,,,,
4d244c55-9430-408b-aaed-d063fc81dbc4,https://www.carroya.com/detalle/usado/mazda/2/2014/santa-marta/4d244c55-9430-408b-aaed-d063fc81dbc4,Mazda 2,1.5 Sport,$40.000.000,Santa marta,54.000 km,2014,usado,Santa marta,**6 Santa marta,Mecánica,Gasolina,1.498,Blanco,,4,,
e376cbbe-6c08-46d4-b550-5ca5afd30fcf,https://www.carroya.com/detalle/usado/mazda/2/2021/medellin/e376cbbe-6c08-46d4-b550-5ca5afd30fcf,Mazda 2,Touring 1.5 Sedan Automatico,$76.300.000,Medellin,20.600 km,2021,usado,Medellin,**8 Medellin,Automática,Gasolina,1.500,Rojo,,4,,
0d3b8e93-cde1-4418-ad5d-ab49029732c9,https://www.carroya.com/detalle/usado/mazda/cx-5/2020/cali/0d3b8e93-cde1-4418-ad5d-ab49029732c9,Mazda CX-5,2.0 4x4 Touring Aut,$122.000.000,Cali,25.000 km,2020,usado,Cali,**2 Cali,Automática,Gasolina,20,Plateado,,,,
91704eaf-7b3c-4b60-8874-08ce335c7b08,https://www.carroya.com/detalle/usado/mazda/cx-9/2022/cali/91704eaf-7b3c-4b60-8874-08ce335c7b08,Mazda CX-9,2.5 Grand Touring Signature Skyactive,$203.000.000,Cali,12.000 km,2022,usado,Cali,**8 Cali,Automática,Gasolina,2.500,Blanco,,5,,
5047aa55-bb1d-4cb3-8acf-f5c082ea164b,https://www.carroya.com/detalle/usado/mazda/cx-30/2021/bogota/5047aa55-bb1d-4cb3-8acf-f5c082ea164b,Mazda CX-30,Grand Touring 2.0 Suv Automatico 4x2,$117.500.000,Bogota,21.000 km,2021,usado,Bogota,**2 Bogota,Automática,Gasolina,2.000,Rojo,,null,,
27d68a1a-54b5-40c5-a50e-b20e4ab0e8f4,https://www.carroya.com/detalle/usado/mazda/cx-30/2022/medellin/27d68a1a-54b5-40c5-a50e-b20e4ab0e8f4,Mazda CX-30,Grand Touring 2.0 Suv Automatico 4x2,$118.500.000,Medellin,22.000 km,2022,usado,Medellin,**8 Medellin,Automática,Gasolina,2.000,Blanco,,null,,
60aa2a66-0494-47d3-a06a-88df8d55bc52,https://www.carroya.com/detalle/usado/mazda/3/2017/medellin/60aa2a66-0494-47d3-a06a-88df8d55bc52,Mazda 3,2.0 Grand Touring Aut,$76.000.000,Medellin,72.000 km,2017,usado,Medellin,**5 Medellin,Automática,Gasolina,2.000,Rojo,,,,
4cd794ae-9f50-4554-8a2e-9456fad1ece7,https://www.carroya.com/detalle/usado/mazda/2/2020/bogota/4cd794ae-9f50-4554-8a2e-9456fad1ece7,Mazda 2,1.5 Sport Grand Touring Aut.,$72.000.000,Bogota,21.000 km,2020,usado,Bogota,**8 Restrepo,Secuencial,Gasolina,15,Plateado,,,,
05fb8df8-fe7e-4be6-9288-0e75fe9eab7e,https://www.carroya.com/detalle/usado/mazda/cx-5/2022/cali/05fb8df8-fe7e-4be6-9288-0e75fe9eab7e,Mazda CX-5,Touring 2.0 Suv Automatico 4x2,$133.900.000,Cali,26.000 km,2022,usado,Cali,**4 Cali,Automática,Gasolina,2.000,Rojo,,5,,
ed3471e4-eaff-4a8c-8294-4d889eeda5be,https://www.carroya.com/detalle/usado/mazda/cx-30/2022/ibague/ed3471e4-eaff-4a8c-8294-4d889eeda5be,Mazda CX-30,Prime 2.0 Suv Manual 4x2,$100.000.000,Ibague,24.000 km,2022,usado,Ibague,**6 Ibague,Mecánica,Gasolina,2.000,Rojo,,null,,
d7548f4e-cba5-4a59-ab47-7ee07f07d8ee,https://www.carroya.com/detalle/usado/mazda/2/2019/bogota/d7548f4e-cba5-4a59-ab47-7ee07f07d8ee,Mazda 2,Sport Touring 1.5 Hatchback Manual,$62.000.000,Bogota,32.000 km,2019,usado,Bogota,**9 Bogota,Mecánica,Gasolina,1.500,Gris,,,,
a4f09c2b-01ff-47b5-bb08-cde8c736b086,https://www.carroya.com/detalle/usado/mazda/2/2012/villavicencio/a4f09c2b-01ff-47b5-bb08-cde8c736b086,Mazda 2,1.5 Sedan Aut,$40.000.000,Villavicencio,55.000 km,2012,usado,Villavicencio,**5 Bogota,Automática,Gasolina,1.400,Rojo,,,,
9e8b72df-571a-44c6-992b-65fd72a6d1ae,https://www.carroya.com/detalle/usado/mazda/cx-5/2023/bucaramanga/9e8b72df-571a-44c6-992b-65fd72a6d1ae,Mazda CX-5,Touring 2.0 Suv Automatico 4x2,$144.900.000,Bucaramanga,3.000 km,2023,usado,Bucaramanga,**0 Villa del rosario,Automática,Gasolina,1.998,Rojo,,5,,
d9607e21-11fa-482c-99b9-e828a7745b50,https://www.carroya.com/detalle/usado/mazda/3/2012/bucaramanga/d9607e21-11fa-482c-99b9-e828a7745b50,Mazda 3,1.6 Sedan Mecanico,$37.500.000,Bucaramanga,83.000 km,2012,usado,Bucaramanga,**4 Barrancabermeja,Mecánica,Gasolina,0,Plateado,,,,
83610212-7df4-4210-bd95-d7243fc2313c,https://www.carroya.com/detalle/usado/mazda/cx-30/2021/bogota/83610212-7df4-4210-bd95-d7243fc2313c,Mazda CX-30,Grand Touring LX 2.5 Suv Automatico 4x2,$122.000.000,Bogota,22.000 km,2021,usado,Bogota,**6 Mosquera,Automática,Gasolina,2.499,Gris,,null,,
fa68f298-2864-4598-b600-91c53eb7ac37,https://www.carroya.com/detalle/usado/mazda/2/2015/bogota/fa68f298-2864-4598-b600-91c53eb7ac37,Mazda 2,,$43.000.000,Bogota,53.000 km,2015,usado,Bogota,**6 Bogota,Mecánica,Gasolina,15,Plateado,,,,
52d0ed3e-b8d5-432b-a160-90e159be680b,https://www.carroya.com/detalle/usado/mazda/3/2016/bogota/52d0ed3e-b8d5-432b-a160-90e159be680b,Mazda 3,Grand Touring 2.0 Sedan Automatico,$70.500.000,Bogota,43.000 km,2016,usado,Bogota,**6 Bogota,Automática,Gasolina,2.000,Rojo,,,,
0737665b-1dd3-4a02-b932-972e175b7013,https://www.carroya.com/detalle/usado/mazda/3/2016/bogota/0737665b-1dd3-4a02-b932-972e175b7013,Mazda 3,Skyactiv Touring Sedan,$57.900.000,Bogota,83.300 km,2016,usado,Bogota,**6 Bogota,Mecánica,Gasolina,2.000,Rojo,,4,,
16a6428e-67dd-4cc8-a1b3-eb8913ab6c5c,https://www.carroya.com/detalle/usado/mazda/cx-5/2021/cali/16a6428e-67dd-4cc8-a1b3-eb8913ab6c5c,Mazda CX-5,Touring 2.0 Suv Automatico 4x2,$125.800.000,Cali,36.000 km,2021,usado,Cali,**1 Cali,Automática,Gasolina,20,Blanco,,5,,
2a9b9c85-5998-444c-aca4-8a0d5a700bf7,https://www.carroya.com/detalle/usado/mazda/3/2017/bogota/2a9b9c85-5998-444c-aca4-8a0d5a700bf7,Mazda 3,Skyactiv Touring Sedan Aut,$68.000.000,Bogota,59.699 km,2017,usado,Bogota,**2 Bogota,Automática,Gasolina,0,Blanco,,4,,
bcf84530-efec-42b1-b607-b968c6a48d9a,https://www.carroya.com/detalle/usado/mazda/626/2002/barranquilla/bcf84530-efec-42b1-b607-b968c6a48d9a,Mazda 626,Nuevo Milenio 2.0 Mecanico,$16.500.000,Barranquilla,184.000 km,2002,usado,Barranquilla,**9 Valledupar,Mecánica,Gasolina,20,Azul,,,,
a8e6a375-1e97-4969-92c3-1092bd9f6440,https://www.carroya.com/detalle/usado/mazda/cx-5/2018/bogota/a8e6a375-1e97-4969-92c3-1092bd9f6440,Mazda CX-5,Grand Touring 2.5 Suv Automatica 4x4,$115.000.000,Bogota,45.000 km,2018,usado,Bogota,**2 Bogota,Automática,Gasolina,0,Café,,5,,
2e75273c-6685-4a09-b023-a6c236bd1e4a,https://www.carroya.com/detalle/usado/mazda/3/2016/bogota/2e75273c-6685-4a09-b023-a6c236bd1e4a,Mazda 3,2.0 Sedan Touring Aut,$64.000.000,Bogota,82.000 km,2016,usado,Bogota,**2 Bogota,Automática,Gasolina,2.000,Gris,,,,
13d68963-6891-4cbc-ab51-bb07a9f62a55,https://www.carroya.com/detalle/usado/mazda/cx-9/2016/bogota/13d68963-6891-4cbc-ab51-bb07a9f62a55,Mazda CX-9,3.7 V6 4X4 Automatica,$86.500.000,Bogota,82.000 km,2016,usado,Bogota,**5 Bogota,Automática,Gasolina,3.726,Gris,,null,,
3bc66456-4d59-4d51-a180-f1852a2ae935,https://www.carroya.com/detalle/usado/mazda/3-all-new/2020/cota/3bc66456-4d59-4d51-a180-f1852a2ae935,Mazda 3 All New,2.0 Sedan High Aut,$82.000.000,Cota,26.000 km,2020,usado,Cota,**5 Bogota,Automática,Gasolina,20,Rojo,,,,
456b0105-5c4e-41fe-9134-3d2027c6eb33,https://www.carroya.com/detalle/usado/mazda/cx-30/2023/bogota/456b0105-5c4e-41fe-9134-3d2027c6eb33,Mazda CX-30,Grand Touring LX 2.5 Suv Automatico 4x4,$133.000.000,Bogota,10.000 km,2023,usado,Bogota,**7 Bogota,Automática,Gasolina,2.500,Blanco,,null,,
503790cd-0b9a-4498-8bae-97e7258216f7,https://www.carroya.com/detalle/usado/mazda/3/2008/ibague/503790cd-0b9a-4498-8bae-97e7258216f7,Mazda 3,1.6 Sedan Mecanico,$29.900.000,Ibague,275.000 km,2008,usado,Ibague,**1 Bogota,Mecánica,Gasolina,1.600,Negro,,,,
0419a688-7366-4d29-a3ac-190997b5d568,https://www.carroya.com/detalle/usado/mazda/cx-5/2016/popayan/0419a688-7366-4d29-a3ac-190997b5d568,Mazda CX-5,2.0 4x2 Automatica High,$85.000.000,Popayan,120.000 km,2016,usado,Popayan,**8 Bogota,Automática,Gasolina,20,Gris,,,,
7099a048-29de-4f5d-881f-ce042fe2a1ad,https://www.carroya.com/detalle/usado/mazda/6/2008/sogamoso/7099a048-29de-4f5d-881f-ce042fe2a1ad,Mazda 6,2.3 SR Automatico,$28.000.000,Sogamoso,189.000 km,2008,usado,Sogamoso,**8 Tunja,Automática,Gasolina,2.300,Plateado,,,,
1ac98440-dabc-46cb-a00f-84c79b26a331,https://www.carroya.com/detalle/usado/mazda/2/2010/manizales/1ac98440-dabc-46cb-a00f-84c79b26a331,Mazda 2,,$32.500.000,Manizales,148.000 km,2010,usado,Manizales,**6 Chinchina,Automática,Gasolina,0,Vinotinto,,,,
